,,,,,,,,화약,,뇌관,,암석분류,,암석명,,심발공,,,,
0,7.127530022,-0.885456718,0.480760292,3,3,0,0,1,,,,,,,,,,,,
0,24.52805978,-1.270094502,0.415314623,3,3,1,0,1,,,,,,,,,,,,
0,26.62154419,-1.401456049,0.313687013,3,3,2,0,1,,,,,,,,,,,,
0,13.26859201,-1.149547756,0.27629393,3,3,3,0,1,,,,,,,,,,,,
0,7.127530022,-0.885456718,0.480760292,3,3,0,0,1,,,,,,,,,,,,
0,10.3401887,-1.011780248,0.455971003,3,3,0,1,1,,,,,,,,,,,,
0,14.85516212,-1.136319043,0.451054946,3,3,0,2,1,,,,,,,,,,,,
0,3.068637927,-0.726644148,0.378313869,3,3,0,3,1,,,,,,,,,,,,
0,0.362328728,-0.161920949,0.259603374,3,3,0,4,1,,,,,,,,,,,,
0,0.193168087,0.010771008,0.197104142,3,3,0,5,1,,,,,,,,,,,,
0,0.278818864,-0.110374975,0.221355261,3,3,0,6,1,,,,,,,,,,,,
0,0.780070536,-0.42853166,0.307864573,3,3,0,7,1,,,,,,,,,,,,
0,2.705717737,-0.752593794,0.307619618,3,3,0,8,1,,,,,,,,,,,,
0,8.001104937,-0.992549626,0.31076481,3,3,0,9,1,,,,,,,,,,,,
0,21.88896186,-1.219373046,0.320006842,3,3,0,10,1,,,,,,,,,,,,
0,42.82217282,-1.401769191,0.35209575,3,3,0,11,1,,,,,,,,,,,,
0,2.821601984,-0.604912685,0.471462608,3,3,0,0,2,,,,,,,,,,,,
0,8.795070164,-0.961002043,0.426630483,3,3,1,0,2,,,,,,,,,,,,
0,11.45675309,-1.159755895,0.327332638,3,3,2,0,2,,,,,,,,,,,,
0,4.963357001,-0.912294512,0.265505081,3,3,3,0,2,,,,,,,,,,,,
0,2.821601984,-0.604912685,0.471462608,3,3,0,0,2,,,,,,,,,,,,
0,4.450107554,-0.719614014,0.442380382,3,3,0,1,2,,,,,,,,,,,,
0,6.819374076,-0.846109983,0.432225106,3,3,0,2,2,,,,,,,,,,,,
0,6.068049403,-0.81253034,0.395460914,3,3,0,3,2,,,,,,,,,,,,
0,1.192142591,-0.364223949,0.290468156,3,3,0,4,2,,,,,,,,,,,,
0,0.232376638,0.041456396,0.207135174,3,3,0,5,2,,,,,,,,,,,,
0,0.229060731,0.011970889,0.221280455,3,3,0,6,2,,,,,,,,,,,,
0,0.593257902,-0.272719028,0.28717294,3,3,0,7,2,,,,,,,,,,,,
0,1.540035416,-0.515752653,0.338091747,3,3,0,8,2,,,,,,,,,,,,
0,4.034474396,-0.767648986,0.341333461,3,3,0,9,2,,,,,,,,,,,,
0,9.194748516,-0.991180823,0.388711597,3,3,0,10,2,,,,,,,,,,,,
0,17.50009385,-1.184216282,0.43594392,3,3,0,11,2,,,,,,,,,,,,
0,1.474711093,-0.445829653,0.384913133,3,3,0,0,3,,,,,,,,,,,,
0,3.342560549,-0.751197711,0.423623831,3,3,1,0,3,,,,,,,,,,,,
0,9.43497659,-1.124025221,0.322432246,3,3,2,0,3,,,,,,,,,,,,
0,3.269736311,-0.850004009,0.200492876,3,3,3,0,3,,,,,,,,,,,,
0,1.474711093,-0.445829653,0.384913133,3,3,0,0,3,,,,,,,,,,,,
0,2.186240208,-0.562886189,0.389064262,3,3,0,1,3,,,,,,,,,,,,
0,2.748828069,-0.660336739,0.379348103,3,3,0,2,3,,,,,,,,,,,,
0,3.722503577,-0.709319109,0.356306624,3,3,0,3,3,,,,,,,,,,,,
0,3.172794607,-0.643657369,0.313338293,3,3,0,4,3,,,,,,,,,,,,
0,0.834890543,-0.272268779,0.220029916,3,3,0,5,3,,,,,,,,,,,,
0,0.394657958,-0.119863029,0.207322946,3,3,0,6,3,,,,,,,,,,,,
0,0.676421839,-0.297041526,0.258479862,3,3,0,7,3,,,,,,,,,,,,
0,0.979578965,-0.433124978,0.327308493,3,3,0,8,3,,,,,,,,,,,,
0,2.172055972,-0.658877182,0.349607128,3,3,0,9,3,,,,,,,,,,,,
0,4.346342541,-0.853085868,0.392381503,3,3,0,10,3,,,,,,,,,,,,
0,7.70208779,-1.037362505,0.428209513,3,3,0,11,3,,,,,,,,,,,,
0,2.151679676,-0.584952753,0.357353608,3,3,0,0,4,,,,,,,,,,,,
0,3.414772602,-0.841653303,0.386231631,3,3,1,0,4,,,,,,,,,,,,
0,12.86188873,-1.253586399,0.34382753,3,3,2,0,4,,,,,,,,,,,,
0,4.367354155,-0.920985797,0.25051534,3,3,3,0,4,,,,,,,,,,,,
0,2.151679676,-0.584952753,0.357353608,3,3,0,0,4,,,,,,,,,,,,
0,2.81188357,-0.667086405,0.364379857,3,3,0,1,4,,,,,,,,,,,,
0,3.630514631,-0.734904023,0.368790811,3,3,0,2,4,,,,,,,,,,,,
0,5.156918362,-0.792140796,0.357210857,3,3,0,3,4,,,,,,,,,,,,
0,5.963596236,-0.822470363,0.33389857,3,3,0,4,4,,,,,,,,,,,,
0,4.764715657,-0.789036738,0.277080677,3,3,0,5,4,,,,,,,,,,,,
0,1.514372387,-0.537550787,0.233471869,3,3,0,6,4,,,,,,,,,,,,
0,1.030669444,-0.465993135,0.253966262,3,3,0,7,4,,,,,,,,,,,,
0,1.234696713,-0.548093486,0.30931157,3,3,0,8,4,,,,,,,,,,,,
0,2.056257506,-0.673241054,0.357072259,3,3,0,9,4,,,,,,,,,,,,
0,4.267271324,-0.868889754,0.409714141,3,3,0,10,4,,,,,,,,,,,,
0,5.867050258,-0.998412395,0.402238204,3,3,0,11,4,,,,,,,,,,,,
0,6.426085903,-0.928711393,0.361587036,3,3,0,0,5,,,,,,,,,,,,
0,6.622990918,-1.049433157,0.362703599,3,3,1,0,5,,,,,,,,,,,,
0,16.08382396,-1.312891111,0.326030776,3,3,2,0,5,,,,,,,,,,,,
0,9.146246456,-1.092996674,0.334843527,3,3,3,0,5,,,,,,,,,,,,
0,6.426085903,-0.928711393,0.361587036,3,3,0,0,5,,,,,,,,,,,,
0,8.886033374,-1.031890889,0.356932924,3,3,0,1,5,,,,,,,,,,,,
0,11.89862585,-1.05930189,0.361031287,3,3,0,2,5,,,,,,,,,,,,
0,13.66039938,-1.069374016,0.357461466,3,3,0,3,5,,,,,,,,,,,,
0,15.1710987,-1.097364634,0.338133913,3,3,0,4,5,,,,,,,,,,,,
0,14.67070067,-1.10714746,0.305271214,3,3,0,5,5,,,,,,,,,,,,
0,11.20756802,-1.07388604,0.272062033,3,3,0,6,5,,,,,,,,,,,,
0,2.323844522,-0.731585002,0.251876947,3,3,0,7,5,,,,,,,,,,,,
0,2.029986533,-0.702596332,0.281162433,3,3,0,8,5,,,,,,,,,,,,
0,4.033387944,-0.861991178,0.323123561,3,3,0,9,5,,,,,,,,,,,,
0,8.388127129,-1.054434279,0.382195456,3,3,0,10,5,,,,,,,,,,,,
0,9.470566727,-1.108009499,0.389609882,3,3,0,11,5,,,,,,,,,,,,
0,12.08293087,-1.141478612,0.359409562,3,3,0,0,6,,,,,,,,,,,,
0,13.20069475,-1.237254721,0.347988936,3,3,1,0,6,,,,,,,,,,,,
0,20.86033497,-1.34422467,0.356648954,3,3,2,0,6,,,,,,,,,,,,
0,15.80688402,-1.198459306,0.391652557,3,3,3,0,6,,,,,,,,,,,,
0,12.08293087,-1.141478612,0.359409562,3,3,0,0,6,,,,,,,,,,,,
0,15.36486894,-1.207264561,0.348920936,3,3,0,1,6,,,,,,,,,,,,
0,21.50623113,-1.280762426,0.33414909,3,3,0,2,6,,,,,,,,,,,,
0,25.98993248,-1.317548449,0.323176091,3,3,0,3,6,,,,,,,,,,,,
0,28.74384633,-1.334045531,0.308153784,3,3,0,4,6,,,,,,,,,,,,
0,29.78571398,-1.340942231,0.290982387,3,3,0,5,6,,,,,,,,,,,,
0,27.79032712,-1.344682032,0.280678325,3,3,0,6,6,,,,,,,,,,,,
0,18.39512268,-1.272231151,0.265950293,3,3,0,7,6,,,,,,,,,,,,
0,5.2445695,-0.980213123,0.280494086,3,3,0,8,6,,,,,,,,,,,,
0,7.900030065,-1.066986994,0.31055301,3,3,0,9,6,,,,,,,,,,,,
0,13.90014885,-1.194915239,0.355046486,3,3,0,10,6,,,,,,,,,,,,
0,19.75623218,-1.277110096,0.391228958,3,3,0,11,6,,,,,,,,,,,,
0,11.07481825,-1.168045396,0.40429993,3,3,0,0,7,,,,,,,,,,,,
0,18.00129785,-1.314452599,0.400621102,3,3,1,0,7,,,,,,,,,,,,
0,21.55362337,-1.34190925,0.411845799,3,3,2,0,7,,,,,,,,,,,,
0,8.763860918,-1.042741336,0.433916587,3,3,3,0,7,,,,,,,,,,,,
0,11.07481825,-1.168045396,0.40429993,3,3,0,0,7,,,,,,,,,,,,
0,12.65032391,-1.211894227,0.39735383,3,3,0,1,7,,,,,,,,,,,,
0,18.81807578,-1.289886685,0.373339157,3,3,0,2,7,,,,,,,,,,,,
0,35.9657931,-1.420188506,0.333588424,3,3,0,3,7,,,,,,,,,,,,
0,49.44578981,-1.477996767,0.331312808,3,3,0,4,7,,,,,,,,,,,,
0,61.77174322,-1.524004838,0.319571465,3,3,0,5,7,,,,,,,,,,,,
0,64.9443403,-1.538592897,0.312781131,3,3,0,6,7,,,,,,,,,,,,
0,56.57020223,-1.513577672,0.311521817,3,3,0,7,7,,,,,,,,,,,,
0,29.40074808,-1.374181296,0.317516424,3,3,0,8,7,,,,,,,,,,,,
0,13.52705962,-1.200666697,0.332986181,3,3,0,9,7,,,,,,,,,,,,
0,19.65637979,-1.282211508,0.383474263,3,3,0,10,7,,,,,,,,,,,,
0,28.97004155,-1.359808825,0.431552724,3,3,0,11,7,,,,,,,,,,,,
